-15.4049,53.8439,-55.4808
-13.5633,53.8439,-55.7878
-9.29552,53.0254,-54.6039
-8.95937,53.1277,-54.6331
-9.58784,52.9377,-54.6478
-9.44168,53.347,-54.2823
-8.41859,53.6393,-53.3762
-9.38322,53.2593,-54.0193
-10.9763,54.6624,-53.0985
-12.774,53.8,-54.1654
-13.7387,54.3116,-53.727
-9.99707,52.66,-55.4808
-10.6402,53.2447,-55.1301
-10.7425,52.9962,-55.437
-11.3856,53.4493,-55.3201
-11.0786,53.2885,-55.247
-11.1663,54.0193,-54.5893
-12.1017,53.9901,-55.3639
-12.8763,53.7854,-54.7208
-12.8325,54.0339,-54.5601
-13.0225,53.347,-55.0862
-12.9348,54.0777,-54.9254
-15.171,53.1716,-56.8401
-15.551,53.4639,-56.1093
-15.4925,54.18,-53.9901
-14.6156,54.4724,-54.0924
-13.7679,54.1216,-55.6855
-12.5987,54.2093,-54.3993
-12.1602,54.3116,-54.8085
-12.5256,52.7769,-56.5916
-14.9225,49.2692,-62.8179
-13.9433,41.9176,-69.6726
-13.0079,29.2751,-76.1327
-12.8471,16.7641,-78.1204
-13.7825,7.26395,-76.7904
-13.6071,-2.23619,-72.7126
-15.1856,-7.71704,-69.9503
-14.4987,-16.8956,-60.7279
-13.4025,-21.5288,-51.6369
-14.9371,-25.1388,-37.5913
-12.0286,-24.6419,-31.8766
-11.3709,-23.3996,-24.145
-11.5756,-20.3011,-16.8956
-8.34551,-10.8155,-5.93394
-5.40777,5.61239,3.77083
-6.29933,22.9757,5.057
-8.81321,41.9614,-3.17159
-11.1225,52.2946,-14.9225
-12.964,56.6793,-23.0488
-14.5425,58.6963,-31.6282
-14.8202,58.5647,-37.5621
-12.5694,57.4393,-43.7153
-12.394,56.2262,-48.7723
-13.461,55.3639,-50.9208
-16.0479,54.6331,-54.3847
-10.9179,55.2908,-49.7369
-9.85092,56.2993,-46.5361
-0.423852,54.1947,-41.7276
2.44081,53.3177,-37.7521
3.85852,52.3969,-34.2736
1.4031,53.8585,-34.5951
2.22157,52.6308,-35.7206
4.07775,50.7454,-28.0912
2.29465,52.4408,-44.0514
0.657702,47.4423,-58.3309
-3.17159,38.5267,-68.5034
-4.32622,30.2689,-73.955
-2.68927,16.2233,-76.1912
-1.33002,-1.16925,-70.7395
-1.97311,-16.7056,-54.2677
-0.306928,-20.7688,-33.0751
-1.38848,-17.5533,-19.1318
-1.46156,-6.66472,-4.42853
-1.82695,1.95849,0.321543
-3.28851,11.0494,3.62467
-5.3347,21.0903,4.22391
-4.19468,30.3712,2.98158
-4.95469,36.919,-0.292312
-6.16779,46.3461,-7.32242
-2.39696,50.0585,-15.2441
1.03771,52.7477,-24.7881
0.818474,54.297,-30.7366
1.5931,54.0193,-36.0859
-3.6539,55.5247,-29.2458
-8.47705,55.4662,-21.5872
-14.1625,54.9985,-17.5387
-17.3341,54.7208,-16.4133
-21.6311,54.9547,-16.1356
-19.9649,55.4516,-15.9895
-20.1257,54.4577,-14.8933
-19.848,53.04,-13.3879
-17.1003,55.1155,-17.261
-12.1894,54.4285,-16.501
-4.38468,50.3361,-12.1894
6.12394,42.0783,-10.1871
13.2125,31.2774,-9.22245
15.4195,18.0357,-7.76089
13.7825,8.0532,-6.34317
12.891,-3.58082,-12.3648
7.19088,-14.601,-19.2926
-0.350775,-20.1549,-23.2388
-9.10552,-21.2511,-23.1804
-23.078,-20.9149,-21.1342
-28.2081,-19.7311,-21.8649
-38.3513,-14.981,-22.6396
-47.4715,-8.2432,-24.8465
-55.3347,3.7416,-25.6796
-59.1055,16.2087,-27.6089
-57.7024,31.1605,-31.8036
-49.8246,46.0538,-32.0082
-37.489,55.2178,-28.6466
-29.962,56.5916,-24.4227
-25.1388,55.9924,-20.4765
-20.3011,57.0593,-20.9296
-20.1842,55.5393,-18.1672
-25.5481,55.7585,-20.5934
-29.9328,53.727,-17.1149
-32.6074,50.9062,-15.5218
-33.0459,52.5285,-18.401
-31.8328,53.3324,-19.468
-31.3651,53.6539,-19.6726
-29.772,55.2324,-21.2949
-27.9158,54.18,-20.418
-26.2642,55.3347,-20.9003
-29.9912,55.2762,-21.9088
-33.7767,55.5247,-27.565
-34.8875,55.4516,-29.2458
-35.0336,55.5101,-33.1336
-34.0251,55.5539,-38.4683
-34.0982,55.8901,-39.0675
-33.0605,55.7878,-40.6168
-29.8597,55.8316,-46.6384
-26.1912,55.0862,-50.19
-25.2411,54.7793,-52.1485
-25.5773,54.3993,-52.6454
-23.0342,54.487,-52.9377
-24.2619,54.6916,-53.9024
-32.7828,54.4431,-46.4338
-36.3198,54.7793,-36.6852
-36.1006,55.0278,-39.4767
-35.3405,55.0132,-36.7436
-32.242,56.5332,-34.5513
-34.0251,53.6977,-22.5227
-35.1651,37.2259,-3.63929
-31.3651,18.0064,4.01929
-35.6475,-2.03157,-5.21777
-37.5621,-13.081,-19.5557
-38.7752,-15.7264,-34.9459
-36.4221,-15.9456,-46.7553
-31.7451,-14.4694,-53.42
-28.7635,-9.06168,-63.724
-23.4727,2.82081,-73.1803
-18.7957,16.8518,-76.805
-21.0172,27.8281,-76.4981
-24.3788,43.0722,-69.1464
-28.8074,55.1885,-54.0631
-30.9705,59.164,-38.3075
-31.7889,58.8863,-29.5235
-31.1897,56.7962,-23.1804
-26.4689,54.1216,-16.9395
-20.6518,53.0254,-14.0894
-13.7971,53.23,-13.4317
-10.5525,52.3823,-14.3671
-2.93774,52.2362,-20.1988
1.14002,51.827,-25.3873
0.423852,52.3385,-26.9658
-2.28003,54.1508,-29.6843
1.35925,52.6308,-33.0897
0.277696,53.4639,-38.176
5.42239,47.5884,-49.9708
3.39082,46.653,-54.6478
-3.11312,50.5992,-53.8877
-9.76323,53.1716,-54.3116
-19.9941,54.2531,-54.4285
-23.8381,53.157,-56.9863
-23.2534,51.3008,-59.1786
-19.9795,52.3092,-58.5063
-21.6311,54.4285,-54.5454
-22.7565,55.3639,-51.8708
-25.8696,55.4078,-52.4408
-25.5627,56.0216,-50.76
-34.829,56.9424,-39.7398
-33.4113,56.9132,-36.6267
-33.2213,56.2701,-35.0044
-32.4905,56.6355,-38.6729
-34.5513,56.2847,-38.4098
-35.3551,55.9632,-40.2806
-40.2368,53.3616,-40.1344
-53.6246,39.7691,-40.7483
-57.9801,29.0997,-39.2575
-55.1155,38.1321,-39.0675
-32.0813,57.3662,-36.5682
-4.76469,56.1239,-33.192
22.0257,32.622,-35.3259
24.6712,8.50628,-34.5221
17.7872,-8.95937,-36.5975
2.87927,-20.1695,-33.7767
-13.0371,-23.9842,-37.5621
-34.4344,-19.1757,-34.5074
-51.8123,-3.40544,-30.0643
-59.2663,19.1026,-33.5574
-53.9608,40.5291,-33.6597
-50.4531,44.6068,-32.9582
-37.2552,55.3931,-31.8913
-33.762,55.7147,-27.7843
-57.1324,21.8357,-22.0988
-41.5522,-12.9787,-25.3435
-19.5849,-23.5165,-30.6635
