0.12323,-9.93859,-0.18664
0.693919,-9.1023,1.32562
-0.927219,-9.28296,2.93001
-1.3998,-11.415,1.2
5.51187,-7.61755,4.83829
3.9015,-1.61635,6.36252
5.77149,2.62134,7.98365
3.30449,8.22652,6.6006
4.52483,4.55235,8.52802
3.18126,4.79641,7.70011
1.99322,5.33599,7.41656
1.8341,5.47358,8.07099
0.442672,6.27398,7.86401
-3.85244,4.58106,6.31825
-4.37528,7.42015,5.16611
-1.02054,8.25644,5.27617
-1.04327,5.99522,5.35873
0.92363,4.5009,7.37348
2.35932,6.97508,6.28475
0.708276,5.63869,7.18684
3.0018,2.7015,5.16012
6.7693,-8.32822,2.82832
-1.0014,-9.65623,1.48235
1.57448,-9.92782,1.80658
-0.0861416,-9.81177,0.989432
1.51107,-9.34039,1.21675
0.607777,-9.003,1.51346
0.642473,-10.0522,0.738186
0.507278,-9.73281,1.09113
0.333799,-10.2353,0.814756
-0.00837488,-10.3262,1.85683
1.75992,-10.2162,0.908076
-4.02951,-8.1691,0.776471
-0.504885,-11.7823,-0.00598206
0.498904,-8.87617,1.37228
0.258425,-9.46242,2.03749
-0.295514,-9.63231,1.2658
-1.53859,-10.6959,2.68475
-1.52782,-5.61835,7.49671
-2.15234,-2.66082,9.14178
-1.64746,1.31605,8.98026
-0.393619,6.7023,6.59223
0.930808,8.83909,2.67518
-0.276371,10.0618,0.471386
-1.81496,8.56631,-4.06421
-1.77548,6.94517,-6.92004
-1.9346,3.3667,-8.74696
0.0,-2.55553,-9.24587
0.629312,-8.13321,-7.98964
1.23111,-9.12264,-3.59043
0.502493,-8.6692,-1.25145
0.582652,-9.62633,-0.100499
-0.428315,-10.9412,0.51326
-2.91565,-10.0666,0.665205
-5.31446,-8.56392,-0.16989
-8.27079,-5.01057,-0.159123
-9.78306,-5.66142,1.42971
-10.0104,-0.100499,0.600599
-7.10788,7.41057,0.0586242
-1.72164,8.32343,1.32443
1.13539,9.45165,1.56491
4.98305,9.19323,1.38544
8.19183,6.41157,0.440279
9.76272,0.339781,-1.0014
7.98605,-4.77966,-2.52203
5.45922,-8.1667,-2.84267
2.45863,-9.02812,-1.75274
1.29571,-11.1888,-1.94058
-0.503689,-10.1192,-1.21795
-0.238086,-9.72443,-0.379262
1.14855,-9.58565,-0.334995
0.48335,-9.76511,-1.10668
0.474975,-8.71466,-1.59601
-1.15813,-10.1659,-1.75394
-1.4345,-7.94537,-1.00738
-0.288335,-10.8503,-1.64387
-0.0131605,-10.6433,0.399601
-0.387637,-9.7998,-2.03629
-0.141177,-9.801,-2.34736
-1.11984,-9.59642,-0.714258
0.334995,-10.0726,1.65703
0.0777667,-10.788,1.49073
1.65224,-9.61676,1.08156
1.42852,-9.71486,-1.0337
1.87597,-9.60479,0.148355
-0.660419,-9.81775,0.0622134
0.912862,-9.27219,0.260818
2.11406,-9.50788,-0.133998
1.0672,-13.3053,-0.683151
0.168694,-8.77328,4.42672
-0.331406,-6.7358,6.06581
0.0981058,-4.41595,8.668
-1.79103,-2.14995,9.19442
-2.57348,1.04566,10.9663
-0.314656,-0.683151,10.0965
-2.50409,-1.22273,9.18246
-3.88116,-5.97368,7.99203
-1.86401,-3.28535,9.14537
2.73141,-2.34377,10.0618
1.88315,-2.45025,10.5787
1.52542,0.482154,10.3131
-0.570688,-1.44048,10.0929
-0.00957129,-1.70728,9.88834
6.25005,-0.882952,8.12124
7.83769,-1.37946,5.02134
10.6636,-1.28136,3.25304
10.0834,-1.97169,0.909273
9.31885,-0.48694,-2.45145
7.04447,-0.0658026,-7.27777
3.52463,0.0346959,-9.35115
-0.662812,0.853041,-9.56172
-4.54756,2.01236,-8.02912
-7.05285,2.08056,-6.40559
-7.62593,2.74816,-4.67558
-8.98505,2.95753,-2.7326
-9.73281,3.3356,0.102891
-8.59741,2.54836,4.73061
-5.63749,1.37827,7.66421
-2.74218,0.736989,9.45165
0.947558,0.162712,10.2592
2.27916,-0.276371,9.96611
2.61894,-0.303889,9.48515
2.92283,0.484547,9.40379
2.39402,0.25005,10.0271
2.4658,-0.661615,9.89552
3.9673,-3.0006,8.92643
2.65364,-3.99362,9.11306
-0.0574278,-4.43031,8.31506
-1.00857,-4.4686,9.37029
-0.257228,-2.34138,9.12383
-1.18923,-1.58285,9.43131
-1.53978,-0.430708,10.1133
-0.0717847,-0.777668,10.057
5.18525,-0.195015,8.21935
7.90469,0.535992,6.80639
10.6373,1.27896,2.02911
8.12124,0.969093,0.0634098
8.31267,0.794417,-3.89073
7.93939,0.562313,-6.38525
3.466,0.485743,-9.34876
-1.87597,-0.503689,-9.5689
-5.6662,-0.884148,-7.61396
-8.80798,-1.48355,-3.57966
-9.11785,-1.98604,-1.20359
-9.43131,-1.59841,2.23729
-8.1021,-1.25384,4.92563
-6.48814,-1.02293,7.51346
-3.24347,-1.14497,9.0353
-0.638884,-0.521635,9.80459
1.71326,-0.778864,10.1922
2.23729,-0.734597,10.6098
2.75055,-1.27657,9.86561
-1.23829,-0.208176,10.5069
-0.86022,-0.891327,9.43729
-2.44547,0.20339,9.79023
-2.33061,0.270389,9.76032
-2.44905,1.401,9.94337
-0.760918,1.28375,9.68615
-0.0227318,0.247657,10.0343
1.49193,1.61396,9.87757
2.19422,-4.62772,9.17528
1.88435,-0.9667,9.49951
1.90469,0.148355,10.014
1.70489,-1.11027,9.40619
1.12702,-1.4333,9.55215
1.3663,-0.679562,8.98744
1.47159,-1.77548,9.47079
1.54816,-2.79482,9.8022
-1.25743,-3.78305,9.0365
-1.47996,-0.696311,9.28296
-2.07697,-2.64527,9.22314
-0.422333,-1.19043,10.6923
-0.67358,0.0490529,9.63829
-1.54457,-1.32921,9.30569
-1.85683,0.301496,9.77109
-1.25025,-0.650848,9.78067
-1.9992,-0.817149,9.86082
-1.96092,-0.455833,9.77947
-0.506082,3.16331,9.69452
-0.687936,3.89791,8.5364
-0.0909272,6.14597,8.06381
1.25264,6.58625,7.23948
2.96471,7.30768,5.76909
0.714258,8.49213,4.40638
0.622134,9.96491,0.29671
0.160319,9.27338,-3.68016
-0.715454,6.63051,-7.68216
-0.175872,2.0674,-9.28415
0.160319,-1.21914,-9.57249
0.302692,-5.41615,-8.48495
-0.586242,-8.17388,-6.24766
0.588634,-8.81038,-1.9669
1.00857,-10.2042,1.70369
2.81037,-7.67259,5.41615
2.01476,-6.53121,7.67857
-0.252443,-1.14377,9.16092
0.723829,-1.48235,9.67299
-0.599402,-0.643669,9.71127
-0.163908,-1.82692,9.38585
-0.349352,-2.64766,9.69213
-0.788435,-5.07757,8.80679
-0.120838,-5.37787,7.87957
-0.689133,-6.56471,8.0686
-0.748954,-6.29911,7.10668
0.922433,-7.92503,6.24886
-0.211765,-8.81038,5.44008
-0.746561,-9.32124,3.80818
-0.916451,-9.5019,3.37029
-0.0777667,-9.86082,2.05185
2.86301,-9.54258,-1.73599
3.88953,-7.37229,-7.45484
1.25264,-2.79601,-9.36312
1.8018,-1.35434,-9.47917
-0.878166,-0.909273,-9.45763
0.480958,0.0215354,-9.19562
-0.0753739,0.00358924,-10.477
0.303889,-0.128016,-10.4495
-0.597009,-0.336192,-9.61556
0.948754,-0.340977,-9.74597
0.197408,-0.457029,-10.1791
1.75753,-1.20598,-9.1334
-0.585045,2.58784,-8.92882
-0.333799,0.0,-9.94457
-1.07079,-0.531207,-9.71965
-0.784846,-0.232104,-9.79502
-0.75015,-0.364905,-9.61317
-0.553938,-0.27996,-9.74238
-0.539582,-0.210568,-9.79143
-0.251246,1.11745,-9.72443
-0.752543,5.19003,-9.20878
0.65683,5.92702,-6.19741
-1.07677,9.76511,-3.54018
-0.252443,9.74238,-0.739382
-0.218943,8.73021,2.88335
-0.608973,5.62194,6.79681
0.27996,1.05763,9.31526
1.6666,-3.30449,9.4684
1.61157,-8.71586,3.37388
1.43569,-10.0499,0.672383
-0.307478,-8.90848,-5.49153
0.118445,-2.94317,-9.10709
-0.612563,3.79382,-8.43829
-0.489332,3.82612,-9.27219
-0.501296,3.82014,-8.82712
-0.473779,2.82473,-9.28176
-0.336192,0.460618,-10.1767
-0.497707,0.435494,-9.81416
-0.62333,0.42353,-9.91466
-0.2668,-0.00478565,-9.85365
-0.32662,-0.789632,-9.533
0.480958,-1.84128,-9.54617
-0.0358923,-3.99721,-8.88216
-0.746561,-3.80818,-9.65983
-3.48634,-2.8678,-5.46162
-4.34417,-7.6008,-4.94118
-0.226122,-9.02214,-2.91326
0.172283,-9.07,-0.472583
0.917648,-9.14417,0.92004
0.161516,-9.69213,0.260818
0.345763,-8.7338,0.437887
0.384048,-9.81895,0.187837
0.262014,-9.92662,-1.87717
-0.471386,-9.86082,-1.40459
0.0191426,-9.55693,2.96351
1.8676,-6.25125,6.90808
1.90229,-2.37368,9.46601
2.3653,0.582652,10.1516
3.11426,2.99462,8.29233
4.28435,6.18545,5.76072
3.57966,7.04567,4.29153
3.77109,7.44886,0.642473
0.642473,8.43709,-3.04367
-0.855434,6.50609,-7.74557
0.12323,3.29492,-8.84507
-0.303889,-0.388834,-10.6313
0.230907,-4.24367,-9.24348
2.55793,-7.39502,-4.97348
1.21795,-7.97767,-3.62632
2.03749,-9.50429,-1.18923
-0.227318,-9.65623,0.236889
0.582652,-10.0822,0.629312
-0.690329,-10.3908,1.22871
-0.0861416,-9.62154,0.844667
0.259621,-9.76392,0.392423
0.168694,-9.76272,0.117248
0.256032,-9.47319,1.18684
2.24925,-10.4016,-2.199
-0.64008,-11.3599,-1.16172
-0.760918,-8.87976,-0.48335
-1.57089,-8.92762,-1.79581
-1.35553,-10.3478,-2.77209
-1.468,-11.5944,-2.87857
-2.0004,-11.3073,-1.85563
-3.34517,-8.42393,0.218943
-1.86521,-8.11406,-0.315853
-2.71226,-7.8341,-1.93699
-7.02054,-8.26003,-1.44766
-12.146,-3.77587,-2.95394
-10.1539,-0.89013,-2.21695
-6.77049,3.49591,-2.67637
-5.37189,6.64726,-1.63789
-2.15115,8.93241,2.32941
-1.40818,8.81995,2.39522
0.388834,9.28176,2.65603
0.985843,8.73261,1.38544
-0.897309,11.5825,2.1679
1.12104,8.59263,1.12941
-0.205783,10.9795,0.509671
2.60459,8.73739,0.504885
4.23889,9.73999,0.909273
6.35773,7.267,0.454636
7.68216,5.84567,-0.856631
8.49931,3.03051,0.192622
9.75076,-1.95015,0.0574278
6.09213,-4.9663,-1.133
0.25005,-8.58664,-1.93101
0.066999,-10.1779,-1.63071
-1.07797,-10.2162,-1.21436
0.0143569,-9.44088,-3.71007
0.5336,-4.44467,-7.42134
0.927219,2.05783,-9.52703
1.05045,5.19362,-7.25863
1.68574,9.12144,-3.72323
0.564706,9.44687,-1.47757
0.534796,9.7687,0.501296
-0.174676,7.99681,1.82572
-0.969093,8.79961,0.999004
-0.488136,9.68375,1.3675
-1.09113,8.49452,1.51466
-0.545564,9.87877,2.59502
0.887737,9.75434,-0.429512
-0.00717847,8.48854,1.99083
-0.461815,9.12503,2.27438
